,Unnamed: 0,statnNo,statnNm,km,express,location,people,time,transfer,sameTrans,diffTrans,trainTrans,airTrans,platform,transport,store,public_med_facility,multi_facility
122,0,TY01,시부야,0.0,1,0,3.126074322167483,-3.0822070014844885,2.667891875399663,0.7897539744795121,2.607336723024865,2.0615528128088303,2.4494897427831783,-0.4526787302125927,2.3815698604072058,1.020256030322627,-0.9063112048297761,1.8906263737466436
123,1,TY02,다이칸야마,1.5,0,1,-0.6119910668238429,0.3244428422615252,-0.6063390625908326,-0.7179581586177382,-0.4558280984309205,-0.48507125007266594,-0.40824829046386296,-0.4526787302125927,-0.6495190528383289,0.4962658408362778,-0.7348469228349537,1.8906263737466436
124,2,TY03,나카메구로,2.2,1,1,0.7388434782452771,0.3244428422615252,-0.24253562503633302,-0.7179581586177382,-0.07293249574894728,-0.48507125007266594,-0.40824829046386296,-0.4526787302125927,0.8660254037844385,0.6127081051665776,-0.3919183588453087,0.4726565934366609
125,3,TY04,유텐지,3.2,0,1,-0.5939981479176043,0.3244428422615252,-0.6063390625908326,-0.7179581586177382,-0.4558280984309205,-0.48507125007266594,-0.40824829046386296,-0.4526787302125927,0.8660254037844385,0.2051601800105283,0.9797958971132712,-0.4726565934366609
126,4,TY05,가쿠게이다이가쿠,4.2,1,1,-0.17858689328568017,-1.3788820796114818,-0.6063390625908326,-0.7179581586177382,-0.4558280984309205,-0.48507125007266594,-0.40824829046386296,1.4485719366802965,-0.6495190528383289,0.7873715016620273,1.4941887430977387,0.9453131868733218
127,5,TY06,토리츠다이가쿠,5.6,0,1,-0.42276310391188304,0.3244428422615252,-0.6063390625908326,-0.7179581586177382,-0.4558280984309205,-0.48507125007266594,-0.40824829046386296,-0.4526787302125927,-0.6495190528383289,0.3216024443408281,2.5229744350666734,-0.4726565934366609
128,6,TY07,지유가오카,7.0,1,1,-0.06539621339927319,0.3244428422615252,-0.24253562503633302,0.7897539744795121,-0.4558280984309205,2.0615528128088303,-0.40824829046386296,-0.4526787302125927,0.8660254037844385,1.0784771624877767,1.4941887430977387,2.3632829671833044
129,7,TY08,덴엔쵸후,8.2,1,0,-0.6921982035935993,0.3244428422615252,-0.24253562503633302,0.7897539744795121,-0.4558280984309205,-0.48507125007266594,-0.40824829046386296,-0.4526787302125927,-0.6495190528383289,-2.4147907674212172,-1.0777754868245986,-0.9453131868733218
130,8,TY09,타마가와,9.0,1,1,-0.7648370558176262,0.3244428422615252,0.12126781251816648,2.297466107576762,-0.4558280984309205,-0.48507125007266594,-0.40824829046386296,-0.4526787302125927,-0.6495190528383289,-1.4832526527788188,-1.0777754868245986,-0.9453131868733218
131,9,TY10,신마루코,10.3,0,1,-0.6919375877345866,0.3244428422615252,-0.24253562503633302,0.7897539744795121,-0.4558280984309205,-0.48507125007266594,-0.40824829046386296,-0.4526787302125927,-0.6495190528383289,0.0887179156802285,-0.3919183588453087,0.0
132,10,TY11,무사시코스기,10.8,1,1,0.5800658723003641,-1.3788820796114818,1.5764815627361644,0.7897539744795121,1.4586499149789456,2.0615528128088303,2.4494897427831783,-0.4526787302125927,2.3815698604072058,0.5544869730014277,0.6368673331236262,0.0
133,11,TY12,모토스미요시,12.1,0,1,-0.4780136660225809,0.3244428422615252,-0.24253562503633302,0.7897539744795121,-0.4558280984309205,-0.48507125007266594,-0.40824829046386296,-0.4526787302125927,-0.6495190528383289,0.26338131217567823,-0.3919183588453087,-0.9453131868733218
134,12,TY13,히요시,13.6,1,0,0.4382595710943598,0.3244428422615252,0.485071250072666,2.297466107576762,-0.07293249574894728,-0.48507125007266594,-0.40824829046386296,-0.4526787302125927,0.8660254037844385,0.5544869730014277,0.8083316151184488,0.4726565934366609
135,13,TY14,츠나시마,15.8,1,1,0.0294366853782774,2.027767764134532,-0.6063390625908326,-0.7179581586177382,-0.4558280984309205,-0.48507125007266594,-0.40824829046386296,-0.4526787302125927,-0.6495190528383289,0.2051601800105283,0.6368673331236262,-0.4726565934366609
136,14,TY15,오쿠라야마,17.5,0,1,-0.3860788155972518,0.3244428422615252,-0.6063390625908326,-0.7179581586177382,-0.4558280984309205,-0.48507125007266594,-0.40824829046386296,-0.4526787302125927,-0.6495190528383289,-1.4832526527788188,-1.0777754868245986,-0.4726565934366609
137,15,TY16,키쿠나,18.8,1,1,0.27242448768738226,0.3244428422615252,-0.24253562503633302,-0.7179581586177382,-0.07293249574894728,-0.48507125007266594,-0.40824829046386296,-0.4526787302125927,-0.6495190528383289,0.1469390478453784,0.29393876913398126,-0.4726565934366609
138,16,TY17,묘렌지,20.2,0,1,-0.6387094046898275,0.3244428422615252,-0.6063390625908326,-0.7179581586177382,-0.4558280984309205,-0.48507125007266594,-0.40824829046386296,3.349822603573186,-0.6495190528383289,0.26338131217567823,-0.22045407685048618,-0.4726565934366609
139,17,TY18,하쿠라쿠,21.4,0,1,-0.5079219420028813,0.3244428422615252,-0.6063390625908326,-0.7179581586177382,-0.4558280984309205,-0.48507125007266594,-0.40824829046386296,-0.4526787302125927,-0.6495190528383289,0.4962658408362778,-0.5633826408401311,-0.9453131868733218
140,18,TY19,히가시하쿠라쿠,22.1,0,1,-0.7355855318020379,-1.3788820796114818,-0.6063390625908326,-0.7179581586177382,-0.4558280984309205,-0.48507125007266594,-0.40824829046386296,-0.4526787302125927,-0.6495190528383289,-0.5517145381364204,-1.0777754868245986,-0.9453131868733218
141,19,TY20,탄마치,23.3,0,0,-0.7505553067437288,0.3244428422615252,-0.6063390625908326,-0.7179581586177382,-0.4558280984309205,-0.48507125007266594,-0.40824829046386296,1.4485719366802965,-0.6495190528383289,-2.1819062387606176,-0.048989794855663696,-0.9453131868733218
142,20,TY21,요코하마,24.2,1,0,2.3334685224692606,0.3244428422615252,2.667891875399663,-0.7179581586177382,2.990232325706838,2.0615528128088303,2.4494897427831783,1.4485719366802965,0.8660254037844385,1.020256030322627,-0.9063112048297761,0.4726565934366609
143,0,133,서울역,0.0,1,1,1.19733674319407,-2.628370483664092,4.793772141695838,2.767593624086655,4.436782547080569,1.5374122295716148,6.0,0.0,-0.6882619872052425,-0.8308147915705602,0.0,0.08554823885364433
144,1,134,남영,1.7,0,1,-0.3369422701452537,-0.23698422393692634,-0.7490268971399746,-0.6457718456202196,-0.48804608017886264,-0.650443635587991,-0.16666666666666666,0.0,-0.6882619872052425,0.22726998827383074,0.0,0.08554823885364433
145,2,135,용산,3.2,0,1,0.7605865594872796,-0.6355486005581206,1.4680927183943504,2.767593624086655,-0.48804608017886264,1.5374122295716148,-0.16666666666666666,0.0,-0.6882619872052425,2.2320622027158348,1.570562531918633,3.250833076438486
146,3,136,노량진,5.8,0,1,-0.35997304783833206,0.16158015268426795,0.35953291062718784,-0.6457718456202196,1.1535634622409479,-0.650443635587991,-0.16666666666666666,0.0,0.7669205000286986,0.7841567145077207,2.355843797877949,-0.547508728663324
147,4,137,대방,7.3,0,1,-0.25024401037398447,-0.6355486005581206,0.35953291062718784,-0.6457718456202196,1.1535634622409479,-0.650443635587991,-0.16666666666666666,0.0,-0.6882619872052425,0.22726998827383074,0.0,-0.547508728663324
148,5,138,신길,8.1,0,1,-0.3807186318862819,-1.432677353800509,0.35953291062718784,-0.6457718456202196,1.1535634622409479,-0.650443635587991,-0.16666666666666666,0.0,0.03932925641172814,-0.9421921368173382,-0.7852812659593165,0.08554823885364433
149,6,139,영등포,9.1,1,1,0.8538423314576133,-0.6355486005581206,0.35953291062718784,-0.6457718456202196,1.1535634622409479,1.5374122295716148,-0.16666666666666666,0.0,-0.6882619872052425,2.2320622027158348,1.570562531918633,2.6177761089215177
150,7,140,신도림,10.6,0,1,5.07910576755308,-0.6355486005581206,0.35953291062718784,-0.6457718456202196,1.1535634622409479,-0.650443635587991,-0.16666666666666666,0.0,-0.6882619872052425,-0.32961673796005925,3.141125063837266,-0.547508728663324
151,8,141,구로,11.7,0,1,-0.018127949776185693,-1.034112977179315,0.35953291062718784,1.0609108892332177,-0.48804608017886264,-0.650443635587991,-0.16666666666666666,0.0,-0.6882619872052425,0.22726998827383074,0.0,-0.547508728663324
152,9,P142,가산디지털단지,14.1,0,1,1.7059612348524262,1.3572732825478508,0.35953291062718784,-0.6457718456202196,1.1535634622409479,-0.650443635587991,-0.16666666666666666,0.0,3.677285474496581,1.3967321133649997,-0.7852812659593165,1.9847191414045493
153,10,P143,독산,16.1,0,1,-0.0537968418892795,-0.6355486005581206,-0.7490268971399746,-0.6457718456202196,-0.48804608017886264,-0.650443635587991,-0.16666666666666666,0.0,0.7669205000286986,1.0069114050012766,0.0,0.7186052063706126
154,11,P144,금천구청,17.3,1,1,-0.2615308798560108,-1.034112977179315,0.35953291062718784,1.0609108892332177,-0.48804608017886264,-0.650443635587991,-0.16666666666666666,0.0,-0.6882619872052425,-0.9421921368173382,-0.7852812659593165,-0.547508728663324
155,12,P145,석수,19.6,0,1,-0.3532366943974748,-0.23698422393692634,-0.7490268971399746,-0.6457718456202196,-0.48804608017886264,-0.650443635587991,-0.16666666666666666,0.0,2.2221029872626397,-0.9978808094407272,-0.7852812659593165,-0.547508728663324
156,13,P146,관악,21.5,0,1,-0.4129100554089627,-0.6355486005581206,-0.7490268971399746,-0.6457718456202196,-0.48804608017886264,-0.650443635587991,-0.16666666666666666,0.0,0.7669205000286986,0.17158131565044174,0.7852812659593165,-0.547508728663324
157,14,P147,안양,23.9,1,1,0.18942724694875293,-0.23698422393692634,0.35953291062718784,1.0609108892332177,-0.48804608017886264,1.5374122295716148,-0.16666666666666666,0.0,-0.6882619872052425,-1.109258154687505,-0.7852812659593165,-0.547508728663324
158,15,P148,명학,26.1,0,1,-0.3589198716366641,-0.23698422393692634,-0.7490268971399746,-0.6457718456202196,-0.48804608017886264,-0.650443635587991,-0.16666666666666666,0.0,2.2221029872626397,1.1182887502480547,-0.7852812659593165,-0.547508728663324
159,16,P149,금정,27.5,0,1,0.29730825824790963,-0.6355486005581206,0.35953291062718784,1.0609108892332177,-0.48804608017886264,-0.650443635587991,-0.16666666666666666,0.0,0.03932925641172814,1.3410434407416107,1.570562531918633,0.08554823885364433
160,17,P150,군포,29.7,1,1,-0.4216335337586274,-0.23698422393692634,-0.7490268971399746,-0.6457718456202196,-0.48804608017886264,-0.650443635587991,-0.16666666666666666,0.0,-0.6882619872052425,0.6727793692609427,0.0,-0.547508728663324
161,18,P151,당정,31.3,0,1,-0.4538050860322201,-1.034112977179315,-0.7490268971399746,-0.6457718456202196,-0.48804608017886264,-0.650443635587991,-0.16666666666666666,0.0,0.7669205000286986,-0.27392806533667025,-0.7852812659593165,-0.547508728663324
162,19,P152,의왕,33.9,1,1,-0.3594961378602183,0.16158015268426795,-0.7490268971399746,-0.6457718456202196,-0.48804608017886264,-0.650443635587991,-0.16666666666666666,0.0,0.03932925641172814,-0.9978808094407272,-0.7852812659593165,0.08554823885364433
163,20,P153,성균관대,36.8,1,1,-0.14820514630672166,0.16158015268426795,-0.7490268971399746,-0.6457718456202196,-0.48804608017886264,-0.650443635587991,-0.16666666666666666,0.0,-0.6882619872052425,-0.5523714284536152,0.7852812659593165,-0.547508728663324
164,21,P154,화서,39.4,0,1,-0.3896209514777393,0.16158015268426795,-0.7490268971399746,-0.6457718456202196,-0.48804608017886264,-0.650443635587991,-0.16666666666666666,0.0,0.7669205000286986,-0.8308147915705602,-0.7852812659593165,-0.547508728663324
165,22,P155,수원,41.5,1,1,0.7847897408765544,-0.23698422393692634,0.35953291062718784,1.0609108892332177,-0.48804608017886264,1.5374122295716148,-0.16666666666666666,0.0,-0.6882619872052425,-1.109258154687505,0.0,-0.547508728663324
166,23,P156,세류,44.4,0,1,-0.5652629221672302,1.755837659169045,-0.7490268971399746,-0.6457718456202196,-0.48804608017886264,-0.650443635587991,-0.16666666666666666,0.0,0.7669205000286986,-0.4409940832068372,-0.7852812659593165,-0.547508728663324
167,24,P157,병점,48.7,1,1,-0.11396698412796923,0.5601445293054622,0.35953291062718784,-0.6457718456202196,1.1535634622409479,-0.650443635587991,-0.16666666666666666,0.0,0.7669205000286986,1.4524207859883886,0.7852812659593165,0.7186052063706126
168,25,P158,세마,51.1,0,1,-0.5737082030296619,0.16158015268426795,-0.7490268971399746,-0.6457718456202196,-0.48804608017886264,-0.650443635587991,-0.16666666666666666,0.0,-0.6882619872052425,-0.9421921368173382,-0.7852812659593165,-0.547508728663324
169,26,P159,오산대,53.8,0,1,-0.5437026169066693,-0.23698422393692634,-0.7490268971399746,-0.6457718456202196,-0.48804608017886264,-0.650443635587991,-0.16666666666666666,0.0,-0.6882619872052425,-0.6637487737003932,0.7852812659593165,-0.547508728663324
170,27,P160,오산,56.5,1,1,-0.2925896421806713,0.16158015268426795,0.35953291062718784,1.0609108892332177,-0.48804608017886264,1.5374122295716148,-0.16666666666666666,0.0,0.03932925641172814,-0.21823939271328122,0.0,-0.547508728663324
171,28,P161,진위,60.5,0,1,-0.6180210884960681,0.16158015268426795,-0.7490268971399746,-0.6457718456202196,-0.48804608017886264,-0.650443635587991,-0.16666666666666666,0.0,0.03932925641172814,-1.0535694820641162,-0.7852812659593165,-0.547508728663324
172,29,P162,송탄,64.3,0,1,-0.5034037237560541,0.5601445293054622,-0.7490268971399746,-0.6457718456202196,-0.48804608017886264,-0.650443635587991,-0.16666666666666666,0.0,0.03932925641172814,0.5614020240141647,-0.7852812659593165,-0.547508728663324
173,30,P163,서정리,66.5,1,1,-0.3972515111275599,-0.23698422393692634,0.35953291062718784,1.0609108892332177,-0.48804608017886264,1.5374122295716148,-0.16666666666666666,0.0,0.03932925641172814,1.0069114050012766,0.7852812659593165,-0.547508728663324
174,31,P164,평택지제,71.3,0,1,-0.5327734299082283,0.9587089059266565,0.35953291062718784,-0.6457718456202196,1.1535634622409479,1.5374122295716148,-0.16666666666666666,0.0,-0.6882619872052425,-0.7194374463237821,-0.7852812659593165,-0.547508728663324
175,32,P165,평택,75.0,1,1,-0.1744948088502443,0.9587089059266565,0.35953291062718784,1.0609108892332177,-0.48804608017886264,1.5374122295716148,-0.16666666666666666,0.0,-0.6882619872052425,1.5081094586117776,0.0,2.6177761089215177
176,33,P166,성환,84.4,1,1,-0.5062254411265608,3.3500951656538223,0.35953291062718784,1.0609108892332177,-0.48804608017886264,1.5374122295716148,-0.16666666666666666,0.0,-0.6882619872052425,-0.6637487737003932,-0.7852812659593165,0.08554823885364433
177,34,P167,직산,89.8,0,1,-0.6452844422449064,0.9587089059266565,-0.7490268971399746,-0.6457718456202196,-0.48804608017886264,-0.650443635587991,-0.16666666666666666,0.0,-0.6882619872052425,-1.109258154687505,-0.7852812659593165,-0.547508728663324
178,35,P168,두정,93.6,1,1,-0.4174407002010437,0.9587089059266565,-0.7490268971399746,-0.6457718456202196,-0.48804608017886264,-0.650443635587991,-0.16666666666666666,0.0,-0.6882619872052425,-0.5523714284536152,-0.7852812659593165,0.7186052063706126
179,36,P169,천안,96.6,1,1,-0.4250712598508643,0.9587089059266565,0.35953291062718784,1.0609108892332177,-0.48804608017886264,1.5374122295716148,-0.16666666666666666,0.0,-0.6882619872052425,-0.8865034641939492,-0.7852812659593165,-0.547508728663324
180,0,135,용산,0.0,1,1,0.5218112153532335,-3.3574882386580707,1.118033988749895,2.0976176963403033,-0.5916079783099616,3.5355339059327373,-0.28284271247461895,0.0,-0.691094740465088,1.4018260516446994,0.10178117720790333,1.899767712586114
181,1,136,노량진,2.6,1,1,1.1550099613008975,1.759973673490118,1.118033988749895,-0.4767312946227961,1.6903085094570331,-0.28284271247461895,3.5355339059327373,0.0,0.8638684255813601,0.14018260516446998,0.4943657178669593,-0.6228746598642996
182,2,137,대방,4.1,0,1,-0.41709705164413485,0.2978416985906355,1.118033988749895,-0.4767312946227961,1.6903085094570331,-0.28284271247461895,-0.28284271247461895,0.0,-0.691094740465088,-0.3450648742510029,-0.6833879041102087,-0.6228746598642996
183,3,138,신길,4.9,0,1,0.3580204594638972,-1.164290276308847,1.118033988749895,-0.4767312946227961,1.6903085094570331,-0.28284271247461895,3.5355339059327373,0.0,0.08638684255813604,-1.364084581023496,-1.0759724447692647,-0.20243426445589735
184,4,139,영등포,5.9,1,1,0.6084316815904045,0.2978416985906355,1.118033988749895,2.0976176963403033,-0.5916079783099616,3.5355339059327373,-0.28284271247461895,0.0,-0.691094740465088,1.4018260516446994,0.10178117720790333,1.4793273171777117
185,5,140,신도림,7.4,1,1,4.533798780587128,0.2978416985906355,1.118033988749895,-0.4767312946227961,1.6903085094570331,-0.28284271247461895,-0.28284271247461895,0.0,-0.691094740465088,-0.8303123536664758,0.8869502585260153,-0.6228746598642996
186,6,141,구로,8.5,1,1,-0.20149644092255078,-0.43322428885910574,1.118033988749895,2.0976176963403033,-0.5916079783099616,-0.28284271247461895,-0.28284271247461895,0.0,-0.691094740465088,-0.3450648742510029,-0.6833879041102087,-0.6228746598642996
187,7,142,구일,9.9,0,1,-0.5661403639955424,1.0289076860403767,-0.8944271909999157,-0.4767312946227961,-0.5916079783099616,-0.28284271247461895,-0.28284271247461895,0.0,-0.691094740465088,-1.509658824848138,-1.0759724447692647,-0.6228746598642996
188,8,143,개봉,10.9,0,1,-0.10681010131106836,-0.43322428885910574,-0.8944271909999157,-0.4767312946227961,-0.5916079783099616,-0.28284271247461895,-0.28284271247461895,0.0,-0.691094740465088,-1.0244113454326649,0.4943657178669593,-0.6228746598642996
189,9,144,오류동,12.2,0,1,-0.43092162637493414,0.2978416985906355,-0.8944271909999157,-0.4767312946227961,-0.5916079783099616,-0.28284271247461895,-0.28284271247461895,0.0,-0.691094740465088,-1.364084581023496,0.4943657178669593,-0.6228746598642996
190,10,145,온수,14.1,0,1,-0.03152246402544714,1.0289076860403767,1.118033988749895,-0.4767312946227961,1.6903085094570331,-0.28284271247461895,-0.28284271247461895,0.0,-0.691094740465088,-1.509658824848138,-0.6833879041102087,-0.6228746598642996
191,11,146,역곡,15.4,1,1,0.1014629310819078,-0.43322428885910574,-0.8944271909999157,-0.4767312946227961,-0.5916079783099616,-0.28284271247461895,-0.28284271247461895,0.0,0.8638684255813601,1.0621528160538685,2.4572884211622394,0.2180061309525049
192,12,147,소사,16.9,0,1,-0.5206983039324878,0.2978416985906355,1.118033988749895,2.0976176963403033,-0.5916079783099616,-0.28284271247461895,-0.28284271247461895,0.0,1.6413500086045842,-0.6362133619002867,-1.0759724447692647,-0.6228746598642996
193,13,148,부천,18.0,1,1,0.303534285090974,-0.43322428885910574,-0.8944271909999157,-0.4767312946227961,-0.5916079783099616,-0.28284271247461895,-0.28284271247461895,0.0,-0.691094740465088,1.1106775639954158,0.10178117720790333,2.7406485034029187
194,14,149,중동,19.7,0,1,-0.5125770584297487,0.2978416985906355,-0.8944271909999157,-0.4767312946227961,-0.5916079783099616,-0.28284271247461895,-0.28284271247461895,0.0,-0.691094740465088,0.5283805886968483,-1.0759724447692647,-0.6228746598642996
195,15,150,송내,20.7,1,1,0.06997464738265069,-0.43322428885910574,-0.8944271909999157,-0.4767312946227961,-0.5916079783099616,-0.28284271247461895,-0.28284271247461895,0.0,0.08638684255813604,0.7224795804630374,1.2795347991850714,-0.6228746598642996
196,16,151,부개,21.9,0,1,-0.5351319720759926,-0.43322428885910574,-0.8944271909999157,-0.4767312946227961,-0.5916079783099616,-0.28284271247461895,-0.28284271247461895,0.0,-0.691094740465088,-0.4421143701340975,-0.6833879041102087,-0.6228746598642996
197,17,152,부평,23.4,1,1,0.2456150387555292,0.2978416985906355,1.118033988749895,-0.4767312946227961,1.6903085094570331,-0.28284271247461895,-0.28284271247461895,0.0,2.4188315916278085,1.4018260516446994,1.2795347991850714,1.4793273171777117
198,18,153,백운,25.1,0,1,-0.583767158211715,0.2978416985906355,-0.8944271909999157,-0.4767312946227961,-0.5916079783099616,-0.28284271247461895,-0.28284271247461895,0.0,-0.691094740465088,-0.3935896221925502,-1.0759724447692647,-0.6228746598642996
199,19,154,동암,26.6,0,1,-0.29103317259025085,0.2978416985906355,-0.8944271909999157,-0.4767312946227961,-0.5916079783099616,-0.28284271247461895,-0.28284271247461895,0.0,2.4188315916278085,1.013628068112321,1.2795347991850714,-0.20243426445589735
200,20,155,간석,27.8,0,1,-0.6224907333588671,0.2978416985906355,-0.8944271909999157,-0.4767312946227961,-0.5916079783099616,-0.28284271247461895,-0.28284271247461895,0.0,1.6413500086045842,-0.24801537836790835,-0.6833879041102087,-0.6228746598642996
201,21,156,주안,29.0,1,1,-0.19204626433754513,-0.43322428885910574,1.118033988749895,-0.4767312946227961,1.6903085094570331,-0.28284271247461895,-0.28284271247461895,0.0,-0.691094740465088,1.1106775639954158,2.0647038805031834,0.2180061309525049
202,22,157,도화,30.0,0,1,-0.6788226453460492,-0.43322428885910574,-0.8944271909999157,-0.4767312946227961,-0.5916079783099616,-0.28284271247461895,-0.28284271247461895,0.0,-0.691094740465088,-1.0729360933742123,-0.6833879041102087,-0.6228746598642996
203,23,158,제물포,31.0,0,1,-0.4672641999996922,-0.43322428885910574,-0.8944271909999157,-0.4767312946227961,-0.5916079783099616,-0.28284271247461895,-0.28284271247461895,0.0,0.8638684255813601,1.159202311936963,0.10178117720790333,1.0588869217693095
204,24,159,도원,32.4,0,1,-0.7071731751010661,-0.43322428885910574,-0.8944271909999157,-0.4767312946227961,-0.5916079783099616,-0.28284271247461895,-0.28284271247461895,0.0,0.08638684255813604,-1.1699855892573068,-1.0759724447692647,-0.6228746598642996
205,25,160,동인천,33.6,1,1,-0.34808492224699394,-0.43322428885910574,-0.8944271909999157,-0.4767312946227961,-0.5916079783099616,-0.28284271247461895,-0.28284271247461895,0.0,0.08638684255813604,0.5769053366383956,-0.6833879041102087,-0.6228746598642996
206,26,161,인천,35.5,0,1,-0.684581346702537,2.491039660939859,1.118033988749895,2.0976176963403033,-0.5916079783099616,-0.28284271247461895,-0.28284271247461895,0.0,-0.691094740465088,0.6254300845799429,0.10178117720790333,1.899767712586114
207,0,T-01,나카노,0.0,1,1,-0.15947565893008425,-2.68452928082081,0.2537445918782205,-0.4588314677411235,0.49319696191607176,-0.2132007163556104,-0.2132007163556104,1.5118578920369086,0.6862435664967209,0.5594816095871552,0.1282902834599514,-0.2699746235780196
208,1,T-02,오치아이,2.0,1,0,-1.1889456231895053,2.0049016147902257,-0.4757711097716635,-0.4588314677411235,-0.4520972150897325,-0.2132007163556104,-0.2132007163556104,1.5118578920369086,-1.0674899923282328,-1.6289668632877718,-1.019195029709614,-0.2699746235780196
209,2,T-03,타카다노바바,3.9,1,0,1.1334219775972936,1.2233297988550529,0.2537445918782205,-0.4588314677411235,0.49319696191607176,-0.2132007163556104,-0.2132007163556104,-0.6614378277661476,0.6862435664967209,0.7345574874171493,2.0954079631792064,1.592850279110315
210,3,T-04,와세다,5.6,1,0,-0.3585680936667211,1.2233297988550529,-0.4757711097716635,-0.4588314677411235,-0.4520972150897325,-0.2132007163556104,-0.2132007163556104,-0.6614378277661476,-1.0674899923282328,0.4719436706721581,-0.03563618984998651,0.3509670106514252
211,4,T-05,카구라자카,6.8,1,0,-0.9594195777394827,0.4417579829198803,-0.4757711097716635,-0.4588314677411235,-0.4520972150897325,-0.2132007163556104,-0.2132007163556104,-0.6614378277661476,-1.0674899923282328,1.4348609987371261,-0.855268556399676,1.592850279110315
212,5,T-06,이다바시,8.0,1,0,0.8520526301762129,0.4417579829198803,0.9832602935281045,2.179449471770337,0.49319696191607176,-0.2132007163556104,-0.2132007163556104,-0.6614378277661476,0.6862435664967209,0.38440573175716103,-1.019195029709614,-0.2699746235780196
213,6,T-07,쿠단시타,8.7,1,0,0.9024627214101871,-1.121385648950465,0.2537445918782205,0.8603090020146066,0.020549873413169644,-0.2132007163556104,-0.2132007163556104,-0.6614378277661476,-1.0674899923282328,0.5594816095871552,0.2922167567698893,-0.2699746235780196
214,7,T-08,다케바시,9.7,1,0,-0.937726783126337,-0.3398138330152924,-0.4757711097716635,-0.4588314677411235,-0.4520972150897325,-0.2132007163556104,-0.2132007163556104,-0.6614378277661476,0.6862435664967209,-2.2417324356927515,-1.019195029709614,-1.5118578920369092
215,8,T-09,오테마치,10.7,1,0,3.312769301990897,-0.3398138330152924,4.266080950952582,3.4985899415260673,4.274373669939289,4.690415759823429,4.690415759823429,1.5118578920369086,2.4399771253216747,-0.3158977795628156,-1.019195029709614,-0.8909162578074644
216,9,T-10,니혼바시,11.5,1,0,1.0022743481742618,-1.121385648950465,0.2537445918782205,0.8603090020146066,0.020549873413169644,-0.2132007163556104,-0.2132007163556104,1.5118578920369086,0.6862435664967209,0.6470195485021523,-0.6913420830897381,-0.2699746235780196
217,10,T-11,카야바쵸,12.0,1,0,0.07550012611280034,-1.121385648950465,-0.11101325894672148,0.8603090020146066,-0.4520972150897325,-0.2132007163556104,-0.2132007163556104,1.5118578920369086,-1.0674899923282328,0.6470195485021523,-0.3634891364698623,-0.8909162578074644
218,11,T-12,몬젠나카쵸,13.8,1,0,0.0354586952730377,0.4417579829198803,-0.11101325894672148,-0.4588314677411235,0.020549873413169644,-0.2132007163556104,-0.2132007163556104,-0.6614378277661476,0.6862435664967209,0.5594816095871552,-0.5274156097798002,-0.2699746235780196
219,12,T-13,키바,14.9,1,0,-0.45110750298707397,-0.3398138330152924,-0.4757711097716635,-0.4588314677411235,-0.4520972150897325,-0.2132007163556104,-0.2132007163556104,1.5118578920369086,-1.0674899923282328,-0.053283962817824396,-0.3634891364698623,-0.8909162578074644
220,13,T-14,토요쵸,15.8,1,0,0.22515563739990258,-0.3398138330152924,-0.4757711097716635,-0.4588314677411235,-0.4520972150897325,-0.2132007163556104,-0.2132007163556104,-0.6614378277661476,0.6862435664967209,-1.1912771687127865,-0.6913420830897381,-0.8909162578074644
221,14,T-15,미나미스나마치,17.0,0,0,-0.6333552880730462,-0.3398138330152924,-0.4757711097716635,-0.4588314677411235,-0.4520972150897325,-0.2132007163556104,-0.2132007163556104,1.5118578920369086,-1.0674899923282328,-2.3292703746077486,-0.855268556399676,-1.5118578920369092
222,15,T-16,니시카사이,19.7,0,1,-0.0308405717868786,1.2233297988550529,-0.4757711097716635,-0.4588314677411235,-0.4520972150897325,-0.2132007163556104,-0.2132007163556104,-0.6614378277661476,-1.0674899923282328,0.9096333652471436,2.423260909799082,-0.2699746235780196
223,16,T-17,카사이,20.9,0,1,-0.016986201328401295,-0.3398138330152924,-0.4757711097716635,-0.4588314677411235,-0.4520972150897325,-0.2132007163556104,-0.2132007163556104,-0.6614378277661476,0.6862435664967209,0.5594816095871552,1.6036285432493924,0.3509670106514252
224,17,T-18,우라야스,22.8,1,1,-0.33393810174053923,0.4417579829198803,-0.4757711097716635,-0.4588314677411235,-0.4520972150897325,-0.2132007163556104,-0.2132007163556104,-0.6614378277661476,0.6862435664967209,0.6470195485021523,1.1118491233195789,1.592850279110315
225,18,T-19,미나미교토쿠,24.0,0,1,-0.7755262543998216,-0.3398138330152924,-0.4757711097716635,-0.4588314677411235,-0.4520972150897325,-0.2132007163556104,-0.2132007163556104,-0.6614378277661476,0.6862435664967209,0.38440573175716103,0.9479226500096409,1.592850279110315
226,19,T-20,교토쿠,25.5,0,1,-0.7203034061228003,-0.3398138330152924,-0.4757711097716635,-0.4588314677411235,-0.4520972150897325,-0.2132007163556104,-0.2132007163556104,-0.6614378277661476,0.6862435664967209,0.6470195485021523,0.1282902834599514,1.592850279110315
227,20,T-21,묘덴,26.8,0,1,-0.7967236181408891,-0.3398138330152924,-0.4757711097716635,-0.4588314677411235,-0.4520972150897325,-0.2132007163556104,-0.2132007163556104,-0.6614378277661476,-1.0674899923282328,-1.1037392297977895,-0.3634891364698623,-0.2699746235780196
